id,nombre,ciudad,id_cliente,monto,fecha,total_gastado
127,Cliente_127,Culiacan,127,3635,2025-07-12 21:02:17.252893,22954
127,Cliente_127,Culiacan,127,4913,2025-08-08 21:02:17.254722,22954
127,Cliente_127,Culiacan,127,2052,2026-01-03 21:02:17.255082,22954
127,Cliente_127,Culiacan,127,2837,2025-07-19 21:02:17.255384,22954
127,Cliente_127,Culiacan,127,3024,2025-04-03 21:02:17.255835,22954
128,Cliente_128,Los Mochis,128,2681,2025-05-21 21:02:17.244858,8625
128,Cliente_128,Los Mochis,128,4782,2025-05-01 21:02:17.249670,8625
128,Cliente_128,Los Mochis,128,1034,2025-08-20 21:02:17.251364,8625
128,Cliente_128,Los Mochis,128,128,2025-06-03 21:02:17.255339,8625
129,Cliente_129,Los Mochis,129,4774,2025-03-27 21:02:17.246119,24791
129,Cliente_129,Los Mochis,129,3658,2026-01-01 21:02:17.247261,24791
129,Cliente_129,Los Mochis,129,2229,2026-02-14 21:02:17.249452,24791
129,Cliente_129,Los Mochis,129,2875,2026-03-13 21:02:17.250094,24791
129,Cliente_129,Los Mochis,129,2203,2025-10-08 21:02:17.251140,24791
129,Cliente_129,Los Mochis,129,164,2025-07-13 21:02:17.252295,24791
129,Cliente_129,Los Mochis,129,3610,2025-04-24 21:02:17.252339,24791
129,Cliente_129,Los Mochis,129,786,2025-12-31 21:02:17.255302,24791
129,Cliente_129,Los Mochis,129,4492,2025-06-22 21:02:17.256671,24791
130,Cliente_130,Culiacan,130,2521,2025-06-02 21:02:17.246034,12088
130,Cliente_130,Culiacan,130,1938,2025-04-12 21:02:17.246260,12088
130,Cliente_130,Culiacan,130,1016,2025-07-02 21:02:17.247533,12088
130,Cliente_130,Culiacan,130,844,2026-02-21 21:02:17.248552,12088
130,Cliente_130,Culiacan,130,313,2025-04-23 21:02:17.251466,12088
130,Cliente_130,Culiacan,130,1720,2025-11-16 21:02:17.251617,12088
130,Cliente_130,Culiacan,130,3736,2025-09-15 21:02:17.255732,12088
131,Cliente_131,Mazatlan,131,1651,2025-06-30 21:02:17.247301,8835
131,Cliente_131,Mazatlan,131,802,2026-01-20 21:02:17.248256,8835
131,Cliente_131,Mazatlan,131,2638,2025-05-30 21:02:17.251345,8835
131,Cliente_131,Mazatlan,131,142,2026-01-09 21:02:17.252117,8835
131,Cliente_131,Mazatlan,131,1838,2025-08-28 21:02:17.252188,8835
131,Cliente_131,Mazatlan,131,1764,2025-09-29 21:02:17.253006,8835
132,Cliente_132,Culiacan,132,2082,2025-08-25 21:02:17.246043,15996
132,Cliente_132,Culiacan,132,549,2025-10-20 21:02:17.246198,15996
132,Cliente_132,Culiacan,132,1011,2025-04-21 21:02:17.246587,15996
132,Cliente_132,Culiacan,132,1404,2025-04-21 21:02:17.246789,15996
132,Cliente_132,Culiacan,132,2946,2025-09-06 21:02:17.249434,15996
132,Cliente_132,Culiacan,132,2693,2025-07-14 21:02:17.250874,15996
132,Cliente_132,Culiacan,132,202,2025-05-22 21:02:17.253538,15996
132,Cliente_132,Culiacan,132,1656,2026-03-12 21:02:17.254981,15996
132,Cliente_132,Culiacan,132,3453,2025-04-11 21:02:17.255359,15996
133,Cliente_133,Mazatlan,133,4845,2025-10-25 21:02:17.245607,16762
133,Cliente_133,Mazatlan,133,2868,2025-12-16 21:02:17.246391,16762
133,Cliente_133,Mazatlan,133,3901,2025-05-23 21:02:17.249193,16762
133,Cliente_133,Mazatlan,133,2538,2025-05-11 21:02:17.250259,16762
133,Cliente_133,Mazatlan,133,2610,2025-09-22 21:02:17.250778,16762
134,Cliente_134,Mazatlan,134,2446,2025-08-14 21:02:17.246214,10909
134,Cliente_134,Mazatlan,134,3535,2026-01-19 21:02:17.250912,10909
134,Cliente_134,Mazatlan,134,1699,2025-06-20 21:02:17.252113,10909
134,Cliente_134,Mazatlan,134,3229,2026-01-19 21:02:17.254768,10909
135,Cliente_135,Los Mochis,135,3942,2026-01-13 21:02:17.249485,7760
135,Cliente_135,Los Mochis,135,1532,2026-03-10 21:02:17.254102,7760
135,Cliente_135,Los Mochis,135,2286,2025-03-28 21:02:17.254593,7760
136,Cliente_136,Culiacan,136,2729,2026-02-24 21:02:17.249024,17622
136,Cliente_136,Culiacan,136,4264,2025-08-23 21:02:17.249135,17622
136,Cliente_136,Culiacan,136,1554,2025-12-29 21:02:17.249681,17622
136,Cliente_136,Culiacan,136,4836,2025-06-10 21:02:17.252583,17622
136,Cliente_136,Culiacan,136,1943,2025-05-30 21:02:17.254117,17622
136,Cliente_136,Culiacan,136,2296,2025-08-29 21:02:17.255568,17622
137,Cliente_137,Mazatlan,137,1905,2025-12-20 21:02:17.246027,3426
137,Cliente_137,Mazatlan,137,1521,2025-11-11 21:02:17.252950,3426
138,Cliente_138,Culiacan,138,2326,2025-12-10 21:02:17.244730,17117
138,Cliente_138,Culiacan,138,2676,2026-03-04 21:02:17.245530,17117
138,Cliente_138,Culiacan,138,4245,2025-05-29 21:02:17.245996,17117
138,Cliente_138,Culiacan,138,1274,2026-02-22 21:02:17.246544,17117
138,Cliente_138,Culiacan,138,3998,2025-11-05 21:02:17.254811,17117
138,Cliente_138,Culiacan,138,2598,2025-10-29 21:02:17.255576,17117
139,Cliente_139,Culiacan,139,4943,2025-12-22 21:02:17.246616,16960
139,Cliente_139,Culiacan,139,2200,2026-02-21 21:02:17.249140,16960
139,Cliente_139,Culiacan,139,174,2025-10-11 21:02:17.249794,16960
139,Cliente_139,Culiacan,139,4978,2025-11-26 21:02:17.255648,16960
139,Cliente_139,Culiacan,139,4665,2026-03-04 21:02:17.255708,16960
140,Cliente_140,Mazatlan,140,2351,2025-10-12 21:02:17.246329,18258
140,Cliente_140,Mazatlan,140,2671,2025-06-07 21:02:17.246611,18258
140,Cliente_140,Mazatlan,140,3496,2025-06-24 21:02:17.248837,18258
140,Cliente_140,Mazatlan,140,711,2025-05-12 21:02:17.251461,18258
140,Cliente_140,Mazatlan,140,4739,2025-08-22 21:02:17.251703,18258
140,Cliente_140,Mazatlan,140,1896,2025-03-17 21:02:17.252477,18258
140,Cliente_140,Mazatlan,140,2394,2025-05-31 21:02:17.256274,18258
141,Cliente_141,Mazatlan,141,2283,2025-10-17 21:02:17.245816,21096
141,Cliente_141,Mazatlan,141,4745,2026-03-13 21:02:17.246206,21096
141,Cliente_141,Mazatlan,141,4825,2025-10-04 21:02:17.247438,21096
141,Cliente_141,Mazatlan,141,1835,2026-03-05 21:02:17.248567,21096
141,Cliente_141,Mazatlan,141,2211,2025-12-10 21:02:17.248849,21096
141,Cliente_141,Mazatlan,141,1905,2026-03-11 21:02:17.254029,21096
141,Cliente_141,Mazatlan,141,3292,2025-09-08 21:02:17.256014,21096
142,Cliente_142,Culiacan,142,3255,2025-07-06 21:02:17.245909,13938
142,Cliente_142,Culiacan,142,3691,2025-09-05 21:02:17.251101,13938
142,Cliente_142,Culiacan,142,2999,2026-02-23 21:02:17.251349,13938
142,Cliente_142,Culiacan,142,3892,2026-03-12 21:02:17.254299,13938
142,Cliente_142,Culiacan,142,101,2025-05-14 21:02:17.255571,13938
143,Cliente_143,Los Mochis,143,840,2025-07-19 21:02:17.249460,15600
143,Cliente_143,Los Mochis,143,4925,2026-01-09 21:02:17.252615,15600
143,Cliente_143,Los Mochis,143,4819,2025-12-25 21:02:17.254292,15600
143,Cliente_143,Los Mochis,143,3737,2026-02-01 21:02:17.255277,15600
143,Cliente_143,Los Mochis,143,1279,2025-07-26 21:02:17.256439,15600
144,Cliente_144,Los Mochis,144,4350,2025-06-30 21:02:17.246156,12589
144,Cliente_144,Los Mochis,144,1363,2026-02-15 21:02:17.248448,12589
144,Cliente_144,Los Mochis,144,4607,2025-04-16 21:02:17.248602,12589
144,Cliente_144,Los Mochis,144,811,2025-07-15 21:02:17.252755,12589
144,Cliente_144,Los Mochis,144,1458,2025-04-28 21:02:17.255040,12589
145,Cliente_145,Mazatlan,145,3694,2025-08-10 21:02:17.249109,11730
145,Cliente_145,Mazatlan,145,797,2025-08-15 21:02:17.250766,11730
145,Cliente_145,Mazatlan,145,3217,2025-04-02 21:02:17.251236,11730
145,Cliente_145,Mazatlan,145,3892,2025-07-13 21:02:17.255443,11730
145,Cliente_145,Mazatlan,145,130,2025-12-23 21:02:17.255722,11730
146,Cliente_146,Los Mochis,146,1686,2025-08-10 21:02:17.246217,16370
146,Cliente_146,Los Mochis,146,978,2025-08-29 21:02:17.246722,16370
146,Cliente_146,Los Mochis,146,3174,2025-11-28 21:02:17.247206,16370
146,Cliente_146,Los Mochis,146,1555,2025-12-07 21:02:17.247218,16370
146,Cliente_146,Los Mochis,146,2586,2025-12-07 21:02:17.247264,16370
146,Cliente_146,Los Mochis,146,1293,2025-04-04 21:02:17.248357,16370
146,Cliente_146,Los Mochis,146,4919,2025-08-08 21:02:17.249166,16370
146,Cliente_146,Los Mochis,146,179,2025-06-04 21:02:17.254926,16370
147,Cliente_147,Los Mochis,147,2674,2025-07-10 21:02:17.246161,23550
147,Cliente_147,Los Mochis,147,3362,2025-05-02 21:02:17.248452,23550
147,Cliente_147,Los Mochis,147,4975,2025-09-26 21:02:17.249818,23550
147,Cliente_147,Los Mochis,147,4888,2025-04-22 21:02:17.250270,23550
147,Cliente_147,Los Mochis,147,4529,2025-04-10 21:02:17.254130,23550
147,Cliente_147,Los Mochis,147,3122,2025-10-07 21:02:17.256597,23550
148,Cliente_148,Los Mochis,148,2470,2026-03-02 21:02:17.250212,16184
148,Cliente_148,Los Mochis,148,4520,2025-06-12 21:02:17.252852,16184
148,Cliente_148,Los Mochis,148,3784,2025-09-06 21:02:17.252856,16184
148,Cliente_148,Los Mochis,148,1577,2025-07-26 21:02:17.254797,16184
148,Cliente_148,Los Mochis,148,3833,2025-09-25 21:02:17.255026,16184
149,Cliente_149,Mazatlan,149,2874,2025-06-02 21:02:17.244806,7994
149,Cliente_149,Mazatlan,149,1092,2025-06-05 21:02:17.246910,7994
149,Cliente_149,Mazatlan,149,473,2026-03-03 21:02:17.252475,7994
149,Cliente_149,Mazatlan,149,3555,2025-06-26 21:02:17.254524,7994
150,Cliente_150,Culiacan,150,3415,2025-04-12 21:02:17.246212,14347
150,Cliente_150,Culiacan,150,193,2025-06-20 21:02:17.247165,14347
150,Cliente_150,Culiacan,150,3086,2026-02-08 21:02:17.248162,14347
150,Cliente_150,Culiacan,150,1308,2025-09-06 21:02:17.249737,14347
150,Cliente_150,Culiacan,150,3925,2025-05-26 21:02:17.250799,14347
150,Cliente_150,Culiacan,150,1425,2025-07-03 21:02:17.255653,14347
150,Cliente_150,Culiacan,150,995,2026-01-14 21:02:17.256279,14347
151,Cliente_151,Los Mochis,151,2772,2025-08-16 21:02:17.247017,22134
151,Cliente_151,Los Mochis,151,3104,2025-04-22 21:02:17.247796,22134
151,Cliente_151,Los Mochis,151,4549,2025-06-30 21:02:17.247937,22134
151,Cliente_151,Los Mochis,151,3796,2026-02-18 21:02:17.252175,22134
151,Cliente_151,Los Mochis,151,1671,2025-07-23 21:02:17.254957,22134
151,Cliente_151,Los Mochis,151,267,2025-05-03 21:02:17.255187,22134
151,Cliente_151,Los Mochis,151,3376,2025-08-14 21:02:17.256421,22134
151,Cliente_151,Los Mochis,151,2599,2026-02-11 21:02:17.256476,22134
152,Cliente_152,Mazatlan,152,3235,2025-03-20 21:02:17.247484,23249
152,Cliente_152,Mazatlan,152,1459,2025-06-28 21:02:17.249259,23249
152,Cliente_152,Mazatlan,152,4271,2026-02-07 21:02:17.254135,23249
152,Cliente_152,Mazatlan,152,1984,2025-10-28 21:02:17.254320,23249
152,Cliente_152,Mazatlan,152,4427,2026-02-10 21:02:17.254772,23249
152,Cliente_152,Mazatlan,152,1291,2025-09-22 21:02:17.255282,23249
152,Cliente_152,Mazatlan,152,3839,2025-05-23 21:02:17.255703,23249
152,Cliente_152,Mazatlan,152,2743,2025-08-12 21:02:17.255880,23249
153,Cliente_153,Los Mochis,153,1941,2025-11-28 21:02:17.251452,13617
153,Cliente_153,Los Mochis,153,192,2025-07-02 21:02:17.251838,13617
153,Cliente_153,Los Mochis,153,2389,2026-02-28 21:02:17.253329,13617
153,Cliente_153,Los Mochis,153,2315,2025-05-31 21:02:17.253576,13617
153,Cliente_153,Los Mochis,153,4575,2025-09-07 21:02:17.255475,13617
153,Cliente_153,Los Mochis,153,381,2025-12-08 21:02:17.255553,13617
153,Cliente_153,Los Mochis,153,1824,2025-06-07 21:02:17.255906,13617
154,Cliente_154,Culiacan,154,677,2025-04-21 21:02:17.245948,15044
154,Cliente_154,Culiacan,154,2629,2025-09-28 21:02:17.246291,15044
154,Cliente_154,Culiacan,154,4010,2025-08-03 21:02:17.249686,15044
154,Cliente_154,Culiacan,154,3497,2025-10-06 21:02:17.252574,15044
154,Cliente_154,Culiacan,154,4231,2025-06-10 21:02:17.253250,15044
155,Cliente_155,Los Mochis,155,1055,2026-02-18 21:02:17.245636,27324
155,Cliente_155,Los Mochis,155,2353,2025-06-05 21:02:17.246293,27324
155,Cliente_155,Los Mochis,155,2796,2025-10-02 21:02:17.246938,27324
155,Cliente_155,Los Mochis,155,4251,2025-08-18 21:02:17.247826,27324
155,Cliente_155,Los Mochis,155,2674,2025-08-10 21:02:17.248598,27324
155,Cliente_155,Los Mochis,155,4078,2026-03-03 21:02:17.248819,27324
155,Cliente_155,Los Mochis,155,1348,2025-12-05 21:02:17.249899,27324
155,Cliente_155,Los Mochis,155,1087,2025-05-12 21:02:17.252660,27324
155,Cliente_155,Los Mochis,155,2615,2026-03-09 21:02:17.253002,27324
155,Cliente_155,Los Mochis,155,2717,2025-12-05 21:02:17.253581,27324
155,Cliente_155,Los Mochis,155,768,2026-02-18 21:02:17.253731,27324
155,Cliente_155,Los Mochis,155,1582,2025-11-14 21:02:17.255264,27324
156,Cliente_156,Culiacan,156,1772,2025-07-25 21:02:17.244847,13170
156,Cliente_156,Culiacan,156,1398,2025-09-18 21:02:17.246257,13170
156,Cliente_156,Culiacan,156,4852,2025-12-04 21:02:17.247216,13170
156,Cliente_156,Culiacan,156,2043,2025-06-26 21:02:17.251809,13170
156,Cliente_156,Culiacan,156,2386,2025-05-25 21:02:17.251918,13170
156,Cliente_156,Culiacan,156,719,2026-03-01 21:02:17.252703,13170
157,Cliente_157,Los Mochis,157,4540,2025-07-19 21:02:17.247645,21557
157,Cliente_157,Los Mochis,157,2783,2025-07-06 21:02:17.247814,21557
157,Cliente_157,Los Mochis,157,1874,2025-11-26 21:02:17.250721,21557
157,Cliente_157,Los Mochis,157,2980,2025-10-01 21:02:17.252911,21557
157,Cliente_157,Los Mochis,157,4846,2025-08-23 21:02:17.253418,21557
157,Cliente_157,Los Mochis,157,1037,2026-03-09 21:02:17.254040,21557
157,Cliente_157,Los Mochis,157,1636,2026-02-28 21:02:17.255578,21557
157,Cliente_157,Los Mochis,157,1861,2026-02-09 21:02:17.256356,21557
158,Cliente_158,Mazatlan,158,608,2025-04-02 21:02:17.245109,14275
158,Cliente_158,Mazatlan,158,2114,2025-09-30 21:02:17.247838,14275
158,Cliente_158,Mazatlan,158,3411,2025-04-17 21:02:17.249469,14275
158,Cliente_158,Mazatlan,158,1600,2026-02-17 21:02:17.251240,14275
158,Cliente_158,Mazatlan,158,1382,2026-02-17 21:02:17.251948,14275
158,Cliente_158,Mazatlan,158,3883,2025-06-19 21:02:17.253695,14275
158,Cliente_158,Mazatlan,158,1277,2025-07-13 21:02:17.253891,14275
159,Cliente_159,Los Mochis,159,1250,2025-11-09 21:02:17.245671,12728
159,Cliente_159,Los Mochis,159,1379,2025-03-25 21:02:17.248309,12728
159,Cliente_159,Los Mochis,159,3815,2025-07-27 21:02:17.249771,12728
159,Cliente_159,Los Mochis,159,2681,2025-10-02 21:02:17.251905,12728
159,Cliente_159,Los Mochis,159,3603,2026-02-03 21:02:17.254367,12728
160,Cliente_160,Culiacan,160,2724,2026-01-26 21:02:17.245281,26424
160,Cliente_160,Culiacan,160,1366,2026-01-24 21:02:17.245311,26424
160,Cliente_160,Culiacan,160,2511,2026-01-15 21:02:17.246773,26424
160,Cliente_160,Culiacan,160,3354,2025-11-09 21:02:17.249903,26424
160,Cliente_160,Culiacan,160,1336,2025-04-26 21:02:17.251297,26424
160,Cliente_160,Culiacan,160,604,2025-09-25 21:02:17.251771,26424
160,Cliente_160,Culiacan,160,1374,2025-07-11 21:02:17.251801,26424
160,Cliente_160,Culiacan,160,2568,2026-02-06 21:02:17.251829,26424
160,Cliente_160,Culiacan,160,2632,2025-12-31 21:02:17.253290,26424
160,Cliente_160,Culiacan,160,3212,2025-09-19 21:02:17.254698,26424
160,Cliente_160,Culiacan,160,1000,2025-03-22 21:02:17.255413,26424
160,Cliente_160,Culiacan,160,1103,2025-08-31 21:02:17.255741,26424
160,Cliente_160,Culiacan,160,2640,2026-02-24 21:02:17.255938,26424
161,Cliente_161,Los Mochis,161,536,2025-04-26 21:02:17.245295,18400
161,Cliente_161,Los Mochis,161,3402,2026-02-18 21:02:17.245917,18400
161,Cliente_161,Los Mochis,161,2182,2025-04-25 21:02:17.248734,18400
161,Cliente_161,Los Mochis,161,4463,2025-09-01 21:02:17.250622,18400
161,Cliente_161,Los Mochis,161,1588,2026-02-13 21:02:17.252166,18400
161,Cliente_161,Los Mochis,161,2845,2025-08-16 21:02:17.252228,18400
161,Cliente_161,Los Mochis,161,3384,2026-01-04 21:02:17.256694,18400
162,Cliente_162,Culiacan,162,2760,2025-12-16 21:02:17.245219,9699
162,Cliente_162,Culiacan,162,1884,2025-07-05 21:02:17.254623,9699
162,Cliente_162,Culiacan,162,2066,2025-07-21 21:02:17.254872,9699
162,Cliente_162,Culiacan,162,2407,2025-07-30 21:02:17.255050,9699
162,Cliente_162,Culiacan,162,582,2025-12-17 21:02:17.255389,9699
163,Cliente_163,Culiacan,163,378,2025-07-12 21:02:17.246985,12437
163,Cliente_163,Culiacan,163,4390,2025-04-11 21:02:17.247818,12437
163,Cliente_163,Culiacan,163,1827,2026-02-12 21:02:17.251498,12437
163,Cliente_163,Culiacan,163,391,2025-10-03 21:02:17.251791,12437
163,Cliente_163,Culiacan,163,4672,2025-10-27 21:02:17.252255,12437
163,Cliente_163,Culiacan,163,779,2025-04-29 21:02:17.254611,12437
164,Cliente_164,Los Mochis,164,1735,2025-10-29 21:02:17.248004,20427
164,Cliente_164,Los Mochis,164,4360,2025-04-22 21:02:17.248429,20427
164,Cliente_164,Los Mochis,164,1709,2025-07-22 21:02:17.248885,20427
164,Cliente_164,Los Mochis,164,4524,2025-05-21 21:02:17.252881,20427
164,Cliente_164,Los Mochis,164,768,2025-11-18 21:02:17.253653,20427
164,Cliente_164,Los Mochis,164,4084,2026-01-21 21:02:17.255237,20427
164,Cliente_164,Los Mochis,164,3247,2025-07-29 21:02:17.255827,20427
165,Cliente_165,Los Mochis,165,3698,2026-03-05 21:02:17.246498,18916
165,Cliente_165,Los Mochis,165,909,2025-08-26 21:02:17.249035,18916
165,Cliente_165,Los Mochis,165,4879,2026-01-25 21:02:17.252215,18916
165,Cliente_165,Los Mochis,165,4999,2025-12-24 21:02:17.253414,18916
165,Cliente_165,Los Mochis,165,4431,2026-01-18 21:02:17.255066,18916
166,Cliente_166,Mazatlan,166,2702,2025-06-09 21:02:17.254342,13100
166,Cliente_166,Mazatlan,166,3529,2025-07-13 21:02:17.255581,13100
166,Cliente_166,Mazatlan,166,2198,2025-10-16 21:02:17.256005,13100
166,Cliente_166,Mazatlan,166,4671,2025-12-11 21:02:17.256765,13100
167,Cliente_167,Culiacan,167,526,2025-12-30 21:02:17.244799,11512
167,Cliente_167,Culiacan,167,277,2025-12-29 21:02:17.247224,11512
167,Cliente_167,Culiacan,167,870,2025-04-19 21:02:17.250207,11512
167,Cliente_167,Culiacan,167,3708,2025-12-17 21:02:17.251544,11512
167,Cliente_167,Culiacan,167,2799,2025-11-23 21:02:17.251849,11512
167,Cliente_167,Culiacan,167,3332,2025-06-24 21:02:17.256715,11512
168,Cliente_168,Mazatlan,168,3300,2025-05-03 21:02:17.246122,8761
168,Cliente_168,Mazatlan,168,3592,2026-03-10 21:02:17.249243,8761
168,Cliente_168,Mazatlan,168,1869,2025-12-15 21:02:17.256402,8761
169,Cliente_169,Culiacan,169,2534,2025-12-14 21:02:17.246398,8177
169,Cliente_169,Culiacan,169,660,2025-05-30 21:02:17.249230,8177
169,Cliente_169,Culiacan,169,2449,2025-11-15 21:02:17.249647,8177
169,Cliente_169,Culiacan,169,2534,2025-08-24 21:02:17.250504,8177
170,Cliente_170,Mazatlan,170,2580,2026-02-16 21:02:17.245180,12097
170,Cliente_170,Mazatlan,170,4499,2026-01-02 21:02:17.245199,12097
170,Cliente_170,Mazatlan,170,2116,2025-09-22 21:02:17.246423,12097
170,Cliente_170,Mazatlan,170,1069,2025-08-18 21:02:17.248166,12097
170,Cliente_170,Mazatlan,170,1833,2025-10-06 21:02:17.256374,12097
171,Cliente_171,Mazatlan,171,2180,2025-10-13 21:02:17.246381,26661
171,Cliente_171,Mazatlan,171,4899,2025-08-19 21:02:17.246829,26661
171,Cliente_171,Mazatlan,171,4299,2025-08-25 21:02:17.251523,26661
171,Cliente_171,Mazatlan,171,133,2025-05-23 21:02:17.254085,26661
171,Cliente_171,Mazatlan,171,507,2025-08-27 21:02:17.254178,26661
171,Cliente_171,Mazatlan,171,3410,2025-12-16 21:02:17.254494,26661
171,Cliente_171,Mazatlan,171,3978,2025-03-25 21:02:17.254786,26661
171,Cliente_171,Mazatlan,171,430,2025-08-19 21:02:17.255079,26661
171,Cliente_171,Mazatlan,171,4120,2025-06-17 21:02:17.256160,26661
171,Cliente_171,Mazatlan,171,660,2025-07-19 21:02:17.256647,26661
171,Cliente_171,Mazatlan,171,2045,2025-11-28 21:02:17.256796,26661
172,Cliente_172,Los Mochis,172,1136,2025-06-13 21:02:17.245322,21999
172,Cliente_172,Los Mochis,172,3294,2026-03-08 21:02:17.247528,21999
172,Cliente_172,Los Mochis,172,3562,2026-02-14 21:02:17.249474,21999
172,Cliente_172,Los Mochis,172,417,2025-06-16 21:02:17.251683,21999
172,Cliente_172,Los Mochis,172,3246,2025-06-17 21:02:17.252268,21999
172,Cliente_172,Los Mochis,172,1987,2025-06-07 21:02:17.252982,21999
172,Cliente_172,Los Mochis,172,4289,2025-11-09 21:02:17.253045,21999
172,Cliente_172,Los Mochis,172,276,2026-02-08 21:02:17.255110,21999
172,Cliente_172,Los Mochis,172,3090,2025-08-01 21:02:17.255141,21999
172,Cliente_172,Los Mochis,172,702,2025-11-25 21:02:17.255422,21999
173,Cliente_173,Culiacan,173,3905,2025-04-11 21:02:17.245769,27406
173,Cliente_173,Culiacan,173,3693,2025-06-03 21:02:17.245956,27406
173,Cliente_173,Culiacan,173,515,2025-03-20 21:02:17.246467,27406
173,Cliente_173,Culiacan,173,2689,2025-06-14 21:02:17.248991,27406
173,Cliente_173,Culiacan,173,2066,2025-11-23 21:02:17.250161,27406
173,Cliente_173,Culiacan,173,1605,2025-11-04 21:02:17.250571,27406
173,Cliente_173,Culiacan,173,4440,2025-10-06 21:02:17.255770,27406
173,Cliente_173,Culiacan,173,3708,2025-06-01 21:02:17.256312,27406
173,Cliente_173,Culiacan,173,4785,2025-11-22 21:02:17.256546,27406
174,Cliente_174,Culiacan,174,1044,2026-01-14 21:02:17.245793,15106
174,Cliente_174,Culiacan,174,2136,2026-03-04 21:02:17.247082,15106
174,Cliente_174,Culiacan,174,4239,2025-11-04 21:02:17.251359,15106
174,Cliente_174,Culiacan,174,4899,2025-06-29 21:02:17.252955,15106
174,Cliente_174,Culiacan,174,1751,2025-06-24 21:02:17.255269,15106
174,Cliente_174,Culiacan,174,1037,2025-04-15 21:02:17.256354,15106
175,Cliente_175,Los Mochis,175,940,2025-09-06 21:02:17.247508,19417
175,Cliente_175,Los Mochis,175,1975,2025-07-31 21:02:17.248313,19417
175,Cliente_175,Los Mochis,175,2404,2026-02-15 21:02:17.249714,19417
175,Cliente_175,Los Mochis,175,4194,2026-01-03 21:02:17.250558,19417
175,Cliente_175,Los Mochis,175,2802,2025-12-15 21:02:17.252202,19417
175,Cliente_175,Los Mochis,175,3867,2025-11-17 21:02:17.252236,19417
175,Cliente_175,Los Mochis,175,3235,2025-12-19 21:02:17.256364,19417
176,Cliente_176,Mazatlan,176,3840,2025-03-19 21:02:17.247751,7571
176,Cliente_176,Mazatlan,176,2152,2025-08-25 21:02:17.248013,7571
176,Cliente_176,Mazatlan,176,1579,2025-09-21 21:02:17.251712,7571
177,Cliente_177,Mazatlan,177,1713,2025-11-24 21:02:17.245258,19864
177,Cliente_177,Mazatlan,177,4308,2025-10-24 21:02:17.246140,19864
177,Cliente_177,Mazatlan,177,2213,2025-10-06 21:02:17.246459,19864
177,Cliente_177,Mazatlan,177,4289,2025-05-22 21:02:17.247757,19864
177,Cliente_177,Mazatlan,177,3303,2025-07-25 21:02:17.252767,19864
177,Cliente_177,Mazatlan,177,4038,2025-10-21 21:02:17.253448,19864
178,Cliente_178,Los Mochis,178,668,2026-02-19 21:02:17.245580,10633
178,Cliente_178,Los Mochis,178,1120,2025-12-06 21:02:17.246017,10633
178,Cliente_178,Los Mochis,178,193,2025-04-07 21:02:17.247203,10633
178,Cliente_178,Los Mochis,178,4715,2025-08-08 21:02:17.254280,10633
178,Cliente_178,Los Mochis,178,3937,2026-01-16 21:02:17.254503,10633
179,Cliente_179,Los Mochis,179,2522,2025-07-20 21:02:17.246038,6788
179,Cliente_179,Los Mochis,179,4266,2025-10-07 21:02:17.247036,6788
180,Cliente_180,Mazatlan,180,1012,2025-10-08 21:02:17.244791,19055
180,Cliente_180,Mazatlan,180,4597,2025-08-28 21:02:17.246145,19055
180,Cliente_180,Mazatlan,180,1548,2025-09-16 21:02:17.247051,19055
180,Cliente_180,Mazatlan,180,1972,2025-08-21 21:02:17.247636,19055
180,Cliente_180,Mazatlan,180,4715,2025-04-29 21:02:17.249173,19055
180,Cliente_180,Mazatlan,180,2648,2025-06-20 21:02:17.250139,19055
180,Cliente_180,Mazatlan,180,2454,2025-09-01 21:02:17.252070,19055
180,Cliente_180,Mazatlan,180,109,2025-04-07 21:02:17.253215,19055
181,Cliente_181,Los Mochis,181,3791,2025-11-19 21:02:17.245285,15947
181,Cliente_181,Los Mochis,181,403,2025-06-03 21:02:17.247915,15947
181,Cliente_181,Los Mochis,181,3093,2025-09-10 21:02:17.247963,15947
181,Cliente_181,Los Mochis,181,3514,2025-06-02 21:02:17.252676,15947
181,Cliente_181,Los Mochis,181,1610,2025-08-17 21:02:17.254800,15947
181,Cliente_181,Los Mochis,181,2487,2025-03-17 21:02:17.255240,15947
181,Cliente_181,Los Mochis,181,1049,2025-09-20 21:02:17.255730,15947
182,Cliente_182,Mazatlan,182,4805,2025-03-29 21:02:17.246887,17423
182,Cliente_182,Mazatlan,182,3799,2025-11-27 21:02:17.252930,17423
182,Cliente_182,Mazatlan,182,4282,2026-02-05 21:02:17.254258,17423
182,Cliente_182,Mazatlan,182,2029,2026-01-14 21:02:17.254667,17423
182,Cliente_182,Mazatlan,182,2508,2026-02-22 21:02:17.255781,17423
183,Cliente_183,Los Mochis,183,2356,2026-03-01 21:02:17.246169,14953
183,Cliente_183,Los Mochis,183,777,2025-09-16 21:02:17.246577,14953
183,Cliente_183,Los Mochis,183,139,2026-01-23 21:02:17.247178,14953
183,Cliente_183,Los Mochis,183,4595,2026-01-27 21:02:17.254072,14953
183,Cliente_183,Los Mochis,183,4106,2025-09-26 21:02:17.255387,14953
183,Cliente_183,Los Mochis,183,2980,2025-05-08 21:02:17.256327,14953
184,Cliente_184,Mazatlan,184,1108,2025-06-10 21:02:17.246623,10747
184,Cliente_184,Mazatlan,184,870,2025-06-24 21:02:17.249142,10747
